,"('A', 0)","('A', 1)","('O', 0)","('O', 1)","('R', 0)","('R', 1)"
97148,0,1,2,0,0,2
97149,1,0,0,0,0,0
97150,1,1,0,0,0,1
97151,0,1,2,1,0,2
97152,1,0,0,2,0,0
97153,1,1,0,0,0,1
97154,1,1,0,0,0,1
97155,1,1,0,0,0,1
97156,1,0,0,2,0,0
97157,1,1,1,1,0,0
97158,0,1,1,1,0,2
97159,0,1,2,0,0,2
97160,0,1,2,0,0,2
97161,0,1,2,1,0,2
97162,0,1,2,0,0,2
97163,1,1,2,0,0,1
97164,0,1,2,0,0,2
97165,0,1,2,0,0,2
97166,0,1,0,0,0,2
97167,1,1,0,0,0,0
97168,0,1,2,1,0,2
97169,0,1,2,0,0,2
97170,0,1,0,0,0,2
97171,0,1,2,0,0,2
97172,1,0,0,2,0,0
97173,1,1,1,0,0,1
97174,1,1,1,1,0,1
97175,0,1,2,1,0,2
97176,1,1,0,0,0,1
97177,1,1,0,1,0,1
97178,0,1,1,0,0,2
97179,0,1,2,0,0,2
97180,1,1,1,0,0,1
97181,0,1,0,1,0,2
97182,1,1,0,2,0,0
97183,1,1,0,0,0,1
97184,1,1,1,0,0,1
97185,0,1,2,0,0,2
97186,1,1,0,0,0,1
97187,1,1,1,0,0,1
97188,1,1,0,1,0,1
97189,1,1,0,0,0,1
97190,0,1,2,0,0,2
97191,1,0,0,2,0,0
97192,1,1,0,1,0,0
97193,0,1,2,0,0,2
97194,0,1,2,0,0,2
97195,0,1,2,0,0,2
97196,1,1,1,0,0,0
97197,0,1,2,1,0,2
97198,0,1,2,0,0,2
97199,1,1,0,0,0,1
97200,0,1,2,1,0,2
97201,0,1,2,1,0,2
97202,0,1,2,0,0,2
97203,1,1,0,1,0,1
97204,0,1,2,0,0,2
97205,1,0,0,2,0,0
97206,0,1,2,1,0,2
97207,0,1,2,1,0,2
97208,1,1,0,0,0,0
97209,1,1,0,0,0,0
97210,1,1,1,0,0,1
97211,0,1,0,1,0,2
97212,1,1,0,0,0,1
97213,0,1,2,1,0,2
97214,1,1,1,0,0,1
97215,0,1,2,1,0,2
97216,0,1,2,0,0,2
97217,0,1,2,0,0,2
97218,1,1,0,1,0,1
97219,1,1,0,1,0,1
97220,0,1,2,0,0,2
97221,1,0,0,0,0,0
97222,1,1,0,0,0,0
97223,1,0,1,2,0,0
97224,0,1,2,0,0,2
97225,0,1,2,0,0,2
97226,1,1,0,0,0,1
97227,1,0,0,2,0,0
97228,1,1,0,0,0,1
97229,0,1,1,0,0,2
97230,0,1,2,0,0,2
97231,1,1,0,0,0,1
97232,1,1,0,0,0,0
97233,0,1,2,1,0,2
97234,0,1,0,0,0,2
97235,0,1,2,1,0,2
97236,0,1,2,0,0,2
97237,0,1,0,1,0,2
97238,1,1,1,0,0,1
97239,1,1,0,1,0,1
97240,0,1,2,0,0,2
97241,1,1,1,1,0,0
97242,1,1,0,1,0,1
97243,0,1,2,0,0,2
97244,0,1,2,0,0,2
97245,0,1,2,0,0,2
97246,1,0,1,2,0,0
97247,0,1,2,0,0,2
97248,0,1,2,0,0,2
97249,1,0,0,2,0,0
97250,1,1,0,0,0,1
97251,1,1,1,0,0,1
97252,1,1,1,1,0,1
97253,0,1,2,0,0,2
97254,0,1,0,0,0,2
97255,1,1,0,0,0,1
97256,0,1,2,1,0,2
97257,1,1,0,0,0,0
97258,0,1,2,1,0,2
97259,0,1,2,0,0,2
97260,0,1,2,2,0,2
97261,1,1,0,1,0,1
97262,1,1,0,1,0,1
97263,1,1,1,0,0,1
97264,0,1,2,0,0,2
97265,1,1,0,0,0,1
97266,0,1,2,1,0,2
97267,0,1,2,0,0,2
97268,1,1,0,0,0,0
97269,1,1,1,0,0,0
97270,1,0,0,2,0,0
97271,0,1,2,0,0,2
97272,1,0,0,2,0,0
97273,1,1,0,0,0,1
97274,0,1,2,0,0,2
97275,1,1,0,1,0,1
97276,1,1,0,1,0,1
97277,0,1,0,0,0,2
97278,0,1,2,0,0,2
97279,0,1,0,0,0,2
97280,0,1,2,1,0,2
97281,1,1,1,1,0,1
97282,0,1,0,0,0,2
97283,0,1,2,0,0,2
97284,0,1,2,0,0,2
97285,1,0,0,0,0,0
97286,1,1,1,0,0,1
97287,1,0,0,2,0,0
97288,0,1,2,0,0,2
97289,0,1,2,1,0,2
97290,1,0,0,0,0,0
97291,0,1,2,0,0,2
97292,0,1,0,0,0,2
97293,0,1,1,0,0,2
97294,0,1,2,0,0,2
97295,0,1,2,1,0,2
97296,1,1,0,0,0,1
97297,0,1,2,0,0,2
97298,0,1,0,1,0,2
97299,1,1,0,0,0,1
97300,1,0,1,2,0,0
97301,0,1,2,0,0,2
97302,0,1,0,0,0,2
97303,0,1,2,0,0,2
97304,1,0,1,2,0,0
97305,0,1,2,1,0,2
97306,0,1,2,1,0,2
97307,0,1,2,0,0,2
97308,1,1,0,1,0,1
97309,0,1,2,0,0,2
97310,0,1,2,0,0,2
97311,0,1,2,0,0,2
97312,0,1,2,0,0,2
97313,0,1,2,1,0,2
97314,0,1,2,0,0,2
97315,0,1,2,0,0,2
97316,0,1,2,0,0,2
97317,1,1,0,0,0,1
97318,1,1,0,0,0,1
97319,0,1,2,0,0,2
97320,0,1,0,0,0,2
97321,0,1,2,0,0,2
97322,0,1,2,1,0,2
97323,0,1,2,0,0,2
97324,0,1,2,0,0,2
97325,0,1,2,1,0,2
97326,1,1,0,0,0,1
97327,0,1,2,0,0,2
97328,0,1,2,0,0,2
97329,1,1,0,0,0,1
97330,0,1,2,1,0,2
97331,0,1,2,0,0,2
97332,0,1,2,0,0,2
97333,0,1,2,0,0,2
97334,1,1,0,0,0,1
97335,0,1,1,1,0,2
97336,0,1,2,0,0,2
97337,0,1,2,0,0,2
97338,0,1,2,0,0,2
97339,0,1,2,0,0,2
97340,0,1,2,0,0,2
97341,1,1,0,0,0,1
97342,1,1,0,1,0,1
97343,0,1,0,0,0,2
97344,0,1,2,0,0,2
97345,0,1,0,0,0,2
97346,1,1,1,0,0,0
97347,0,1,2,0,0,2
97348,0,1,1,0,0,2
97349,1,1,0,1,0,1
97350,0,1,2,1,0,2
97351,0,1,2,0,0,2
97352,0,1,0,2,0,2
97353,0,1,2,0,0,2
97354,0,1,2,1,0,2
97355,0,1,2,0,0,2
97356,1,1,0,1,0,0
97357,0,1,2,0,0,2
97358,0,1,2,0,0,2
97359,1,1,0,0,0,1
97360,1,1,1,0,0,1
97361,1,1,0,1,0,1
97362,1,0,0,2,0,0
97363,1,1,0,0,0,0
97364,1,1,0,1,0,1
97365,0,1,2,1,0,2
97366,0,1,2,0,0,2
97367,0,1,2,0,0,2
97368,1,1,0,0,0,0
97369,1,1,1,0,0,0
97370,0,1,2,0,0,2
97371,0,1,2,0,0,2
97372,0,1,2,0,0,2
97373,0,1,1,0,0,2
97374,0,1,2,0,0,2
97375,0,1,2,0,0,2
97376,1,1,0,0,0,1
97377,1,1,1,0,0,1
97378,0,1,2,1,0,2
97379,0,1,2,1,0,2
97380,1,1,1,0,0,1
97381,1,1,0,0,0,1
97382,0,1,2,0,0,2
97383,0,1,1,0,0,2
97384,0,1,2,1,0,2
97385,0,1,2,0,0,2
97386,0,1,2,0,0,2
97387,0,1,2,0,0,2
97388,1,1,0,0,0,1
97389,0,1,2,0,0,2
97390,0,1,2,0,0,2
97391,0,1,2,0,0,2
97392,1,1,0,1,0,0
97393,0,1,2,1,0,2
97394,1,1,0,0,0,1
97395,0,1,2,1,0,2
97396,0,1,2,0,0,2
97397,0,1,2,0,0,2
97398,1,1,1,0,0,1
97399,1,1,1,0,0,1
97400,0,1,0,0,0,2
97401,1,1,0,0,0,0
97402,0,1,2,0,0,2
97403,1,1,0,0,0,0
97404,1,1,1,1,0,1
97405,0,1,2,0,0,2
97406,0,1,2,1,0,2
97407,1,1,1,0,0,0
97408,1,1,0,0,0,1
97409,1,1,0,1,0,1
97410,1,1,0,0,0,1
97411,0,1,2,1,0,2
97412,0,1,2,0,0,2
97413,1,1,0,0,0,0
97414,0,1,1,0,0,2
97415,0,1,2,0,0,2
97416,1,1,0,0,0,1
97417,0,1,2,0,0,2
97418,0,1,2,0,0,2
97419,1,1,1,0,0,1
97420,0,1,2,0,0,2
97421,1,1,0,0,0,1
97422,0,1,2,0,0,2
97423,1,1,1,1,0,0
97424,1,1,0,0,0,0
97425,0,1,2,0,0,2
97426,1,1,1,1,0,1
97427,0,1,1,0,0,2
97428,1,1,0,1,0,1
97429,1,1,0,0,0,0
97430,1,1,0,1,0,0
97431,0,1,2,1,0,2
97432,0,1,2,0,0,2
97433,1,1,0,1,0,1
97434,0,1,2,0,0,2
97435,0,1,2,0,0,2
97436,0,1,2,0,0,2
97437,0,1,2,0,0,2
97438,0,1,2,0,0,2
97439,0,1,2,2,0,2
97440,1,1,0,1,0,1
97441,0,1,2,0,0,2
97442,0,1,0,0,0,2
97443,0,1,2,0,0,2
97444,0,1,2,0,0,2
97445,0,1,2,1,0,2
97446,0,1,0,0,0,2
97447,0,1,2,0,0,2
97448,1,1,1,0,0,1
97449,1,1,0,0,0,1
97450,0,1,2,0,0,2
97451,1,1,0,0,0,1
97452,0,1,0,0,0,2
97453,0,1,2,0,0,2
97454,0,1,2,2,0,2
97455,0,1,2,2,0,2
97456,0,1,2,1,0,2
97457,0,1,2,1,0,2
97458,0,1,2,0,0,2
97459,1,1,1,1,0,0
97460,0,1,2,0,0,2
97461,0,1,2,0,0,2
97462,1,1,0,2,0,0
97463,0,1,2,0,0,2
97464,1,1,0,1,0,1
97465,1,1,0,0,0,1
97466,1,1,0,0,0,1
97467,0,1,2,0,0,2
97468,0,1,2,1,0,2
97469,1,1,0,1,0,1
97470,0,1,0,0,0,2
97471,1,1,0,0,0,1
97472,1,1,1,0,0,1
97473,1,1,0,0,0,1
97474,1,1,0,0,0,1
97475,1,1,1,1,0,1
97476,1,1,1,0,0,0
97477,0,1,0,0,0,2
97478,0,1,2,0,0,2
97479,0,1,2,0,0,2
97480,0,1,2,2,0,2
97481,1,1,0,1,0,1
97482,1,1,0,0,0,1
97483,0,1,0,1,0,2
97484,0,1,2,0,0,2
97485,0,1,2,0,0,2
97486,1,1,1,1,0,1
97487,1,1,0,0,0,1
97488,0,1,2,0,0,2
97489,0,1,2,0,0,2
97490,0,1,2,0,0,2
97491,0,1,0,1,0,2
97492,1,1,0,0,0,0
97493,0,1,2,0,0,2
97494,1,1,1,1,0,1
97495,0,1,2,0,0,2
97496,0,1,2,0,0,2
97497,0,1,0,0,0,2
97498,1,1,0,0,0,1
97499,0,1,1,0,0,2
97500,1,1,0,0,0,1
97501,0,1,2,0,0,2
97502,0,1,2,1,0,2
97503,1,1,0,0,0,1
97504,1,1,1,0,0,1
97505,1,1,0,0,0,0
97506,0,1,2,0,0,2
97507,0,1,0,0,0,2
97508,1,1,0,1,0,0
97509,0,1,2,0,0,2
97510,0,1,2,0,0,2
97511,0,1,2,0,0,2
97512,1,1,1,0,0,0
97513,0,1,2,1,0,2
97514,0,1,2,0,0,2
97515,1,1,0,1,0,1
97516,1,1,1,1,0,1
97517,0,1,0,0,0,2
97518,1,1,0,0,0,0
97519,0,1,2,0,0,2
97520,0,1,2,1,0,2
97521,0,1,2,0,0,2
97522,0,1,2,0,0,2
97523,1,1,0,0,0,1
97524,1,1,0,0,0,1
97525,1,1,0,0,0,0
97526,1,0,0,2,0,0
97527,1,1,0,1,0,1
97528,0,1,2,0,0,2
97529,1,0,0,2,0,0
97530,0,1,2,0,0,2
97531,0,1,2,1,0,2
97532,1,1,1,1,0,1
97533,0,1,2,0,0,2
97534,0,1,2,0,0,2
97535,1,1,0,0,0,1
97536,1,0,1,0,0,0
97537,1,1,1,0,0,0
97538,1,1,0,0,0,0
97539,1,1,1,1,0,0
97540,0,1,2,1,0,2
97541,0,1,1,1,0,2
97542,1,0,1,2,0,0
97543,0,1,2,0,0,2
97544,1,1,0,0,0,1
97545,0,1,2,1,0,2
97546,0,1,0,0,0,2
97547,1,1,0,0,0,1
97548,0,1,2,0,0,2
97549,0,1,2,0,0,2
97550,0,1,2,1,0,2
97551,0,1,2,0,0,2
97552,0,1,2,0,0,2
97553,0,1,0,0,0,2
97554,0,1,0,0,0,2
97555,0,1,2,0,0,2
97556,0,1,0,0,0,2
97557,0,1,2,0,0,2
97558,0,1,2,1,0,2
97559,0,1,2,0,0,2
97560,0,1,2,0,0,2
97561,1,1,0,1,0,0
97562,0,1,2,0,0,2
97563,0,1,2,0,0,2
97564,0,1,2,1,0,2
97565,1,1,0,0,0,1
97566,1,1,0,0,0,0
97567,1,1,0,0,0,1
97568,0,1,2,1,0,2
97569,1,1,1,1,0,0
97570,1,1,0,1,0,1
97571,1,1,1,1,0,1
97572,1,1,1,0,0,1
97573,0,1,0,0,0,2
97574,1,1,1,0,0,0
97575,0,1,0,0,0,2
97576,0,1,2,0,0,2
97577,0,1,2,0,0,2
97578,0,1,2,1,0,2
97579,1,0,0,0,0,0
97580,0,1,1,0,0,2
97581,1,1,1,0,0,0
97582,1,0,0,2,0,0
97583,1,0,0,2,0,0
97584,1,1,1,1,0,1
97585,1,1,1,0,0,1
97586,0,1,2,0,0,2
97587,1,1,0,0,0,1
97588,1,1,0,1,0,1
97589,0,1,2,0,0,2
97590,0,1,2,0,0,2
97591,0,1,2,1,0,2
97592,0,1,2,0,0,2
97593,0,1,1,1,0,2
97594,1,1,0,0,0,0
97595,0,1,2,0,0,2
97596,1,0,1,2,0,0
97597,1,1,0,1,0,1
97598,0,1,2,0,0,2
97599,1,1,0,0,0,1
97600,1,1,1,0,0,1
97601,0,1,2,0,0,2
97602,1,1,1,0,0,1
97603,0,1,2,1,0,2
97604,0,1,0,0,0,2
97605,0,1,2,0,0,2
97606,1,1,1,0,0,0
97607,0,1,2,0,0,2
97608,0,1,2,1,0,2
97609,0,1,2,0,0,2
97610,0,1,2,0,0,2
97611,1,1,0,0,0,1
97612,0,1,0,0,0,2
97613,0,1,2,0,0,2
97614,1,1,1,0,0,1
97615,0,1,1,0,0,2
97616,0,1,2,0,0,2
97617,1,0,1,2,0,0
97618,0,1,2,0,0,2
97619,1,1,1,1,0,1
97620,0,1,2,0,0,2
97621,1,1,0,0,0,1
97622,1,0,0,2,0,0
97623,1,1,1,0,0,1
97624,1,1,0,0,0,1
97625,1,0,0,2,0,0
97626,0,1,2,1,0,2
97627,1,1,1,1,0,1
97628,0,1,0,0,0,2
97629,1,1,1,0,0,1
97630,0,1,0,0,0,2
97631,1,1,1,0,0,1
97632,1,1,1,1,0,1
97633,1,0,0,2,0,0
97634,0,1,2,0,0,2
97635,0,1,2,0,0,2
97636,0,1,2,0,0,2
97637,1,1,0,0,0,1
97638,1,1,0,0,0,1
97639,0,1,2,0,0,2
97640,0,1,2,0,0,2
97641,1,0,0,2,0,0
97642,1,1,0,1,0,1
97643,1,1,1,0,0,1
97644,1,0,0,0,0,0
97645,0,1,0,0,0,2
97646,1,0,0,2,0,0
97647,1,1,0,1,0,1
97648,1,1,0,1,0,1
97649,0,1,1,1,0,2
97650,0,1,2,0,0,2
97651,1,1,0,0,0,0
97652,1,1,1,1,0,1
97653,0,1,2,0,0,2
97654,1,1,0,1,0,0
97655,0,1,2,0,0,2
97656,0,1,2,0,0,2
97657,1,1,0,1,0,0
97658,0,1,2,1,0,2
97659,1,1,0,1,0,1
97660,1,1,0,0,0,0
97661,1,1,0,1,0,0
97662,1,1,0,0,0,0
97663,0,1,2,1,0,2
97664,0,1,2,1,0,2
97665,1,0,0,2,0,0
97666,1,1,1,0,0,0
97667,1,1,0,0,0,1
97668,1,1,0,0,0,0
97669,1,0,0,0,0,0
97670,0,1,2,1,0,2
97671,1,1,0,0,0,1
97672,1,1,0,0,0,1
97673,0,1,2,0,0,2
97674,1,0,0,2,0,0
97675,0,1,2,1,0,2
97676,1,0,0,2,0,0
97677,0,1,2,0,0,2
97678,0,1,2,1,0,2
97679,0,1,2,0,0,2
97680,0,1,2,1,0,2
97681,0,1,2,0,0,2
97682,0,1,2,0,0,2
97683,1,1,0,1,0,1
97684,1,1,1,0,0,1
97685,0,1,2,1,0,2
97686,1,1,1,0,0,1
97687,1,1,1,1,0,1
97688,1,1,0,0,0,1
97689,0,1,2,0,0,2
97690,1,1,0,0,0,1
97691,1,0,1,2,0,0
97692,0,1,2,0,0,2
97693,1,1,0,0,0,0
97694,1,1,0,1,0,1
97695,0,1,2,0,0,2
97696,1,1,0,0,0,1
97697,1,1,0,0,0,1
97698,1,0,0,2,0,0
97699,1,0,0,2,0,0
97700,0,1,2,0,0,2
97701,1,1,2,0,0,1
97702,0,1,2,0,0,2
97703,1,0,0,2,0,0
97704,0,1,2,0,0,2
97705,0,1,2,0,0,2
97706,0,1,2,1,0,2
97707,1,1,1,0,0,0
97708,1,1,0,0,0,1
97709,0,1,2,1,0,2
97710,1,1,0,0,0,1
97711,1,1,0,2,0,1
97712,0,1,2,1,0,2
97713,0,1,2,0,0,2
97714,1,1,0,0,0,0
97715,1,1,0,1,0,1
97716,0,1,2,0,0,2
97717,0,1,0,0,0,2
97718,1,0,1,2,0,0
97719,1,1,0,0,0,1
97720,1,1,0,0,0,1
97721,1,1,0,0,0,1
97722,1,1,0,0,0,0
97723,0,1,2,0,0,2
97724,0,1,2,0,0,2
97725,1,0,0,2,0,0
97726,1,1,0,0,0,1
97727,1,1,1,0,0,1
97728,0,1,2,1,0,2
97729,0,1,0,1,0,2
97730,0,1,0,0,0,2
97731,1,1,0,0,0,1
97732,0,1,0,1,0,2
97733,0,1,2,0,0,2
97734,1,1,0,0,0,1
97735,1,1,0,0,0,1
97736,1,1,0,0,0,1
97737,1,1,0,0,0,1
97738,0,1,2,1,0,2
97739,1,0,0,2,0,0
97740,1,0,0,2,0,0
97741,0,1,2,0,0,2
97742,1,1,2,0,0,1
97743,0,1,2,1,0,2
97744,0,1,2,1,0,2
97745,0,1,2,2,0,2
97746,0,1,2,0,0,2
97747,0,1,1,1,0,2
97748,1,1,0,0,0,0
97749,0,1,0,0,0,2
97750,0,1,0,0,0,2
97751,0,1,1,0,0,2
97752,0,1,0,0,0,2
97753,1,1,1,0,0,1
97754,0,1,2,0,0,2
97755,1,0,0,2,0,0
97756,0,1,2,0,0,2
97757,0,1,2,0,0,2
97758,1,1,1,1,0,1
97759,0,1,2,0,0,2
97760,0,1,2,0,0,2
97761,1,1,0,0,0,0
97762,1,0,1,2,0,0
97763,1,1,0,0,0,0
97764,1,1,0,0,0,1
97765,0,1,1,0,0,2
97766,0,1,2,1,0,2
97767,0,1,2,0,0,2
97768,1,1,0,0,0,1
97769,1,1,0,1,0,1
97770,0,1,2,0,0,2
97771,1,1,1,0,0,1
97772,1,1,1,0,0,1
97773,1,1,0,1,0,1
97774,0,1,2,0,0,2
97775,0,1,0,0,0,2
97776,0,1,2,0,0,2
97777,0,1,2,0,0,2
97778,1,0,1,2,0,0
97779,1,1,2,0,0,0
97780,0,1,2,0,0,2
97781,0,1,2,0,0,2
97782,0,1,0,0,0,2
97783,1,1,0,1,0,1
97784,1,1,1,0,0,1
97785,0,1,2,0,0,2
97786,0,1,2,1,0,2
97787,0,1,2,0,0,2
97788,0,1,0,0,0,2
97789,1,0,0,2,0,0
97790,1,1,1,0,0,0
97791,1,1,1,0,0,1
97792,1,1,1,0,0,0
97793,1,1,1,0,0,1
97794,0,1,2,1,0,2
97795,1,0,0,0,0,0
97796,0,1,2,0,0,2
97797,0,1,2,0,0,2
97798,0,1,2,1,0,2
97799,0,1,2,1,0,2
97800,1,1,0,1,0,1
97801,1,1,0,0,0,1
97802,1,1,0,0,0,1
97803,1,1,1,0,0,1
97804,1,1,0,0,0,1
97805,0,1,2,1,0,2
97806,1,1,0,0,0,0
97807,0,1,0,0,0,2
97808,1,1,0,0,0,0
97809,1,1,0,0,0,1
97810,1,0,1,0,0,0
97811,1,1,0,0,0,1
97812,1,1,0,0,0,1
97813,0,1,2,1,0,2
97814,0,1,2,1,0,2
97815,0,1,2,1,0,2
97816,0,1,2,1,0,2
97817,0,1,2,0,0,2
97818,1,1,1,0,0,0
97819,1,1,0,1,0,1
97820,1,0,0,0,0,0
97821,1,1,1,0,0,1
97822,1,1,0,1,0,1
97823,0,1,2,2,0,2
97824,0,1,1,0,0,2
97825,0,1,2,0,0,2
97826,1,1,0,0,0,1
97827,0,1,2,0,0,2
97828,0,1,2,1,0,2
97829,0,1,0,0,0,2
97830,0,1,0,0,0,2
97831,0,1,2,0,0,2
97832,1,1,0,0,0,0
97833,0,1,2,0,0,2
97834,1,1,0,0,0,1
97835,1,1,0,1,0,1
97836,1,1,0,2,0,1
97837,0,1,2,0,0,2
97838,1,1,0,1,0,0
97839,0,1,2,1,0,2
97840,1,1,1,0,0,0
97841,1,1,1,0,0,1
97842,1,1,0,0,0,1
97843,1,1,1,0,0,1
97844,1,1,0,1,0,0
97845,0,1,2,0,0,2
97846,1,1,0,0,0,1
97847,1,1,0,0,0,1
97848,0,1,2,0,0,2
97849,1,0,0,2,0,0
97850,0,1,2,0,0,2
97851,1,1,0,0,0,1
97852,1,0,0,2,0,0
97853,1,1,0,1,0,0
97854,1,1,0,0,0,1
97855,1,1,0,0,0,1
97856,0,1,0,0,0,2
97857,1,0,0,2,0,0
97858,0,1,2,0,0,2
97859,1,1,0,2,0,1
97860,1,1,0,0,0,1
97861,0,1,1,0,0,2
97862,0,1,0,0,0,2
97863,0,1,0,1,0,2
97864,0,1,2,0,0,2
97865,1,1,0,0,0,0
97866,0,1,2,0,0,2
97867,1,1,0,0,0,1
97868,1,1,0,0,0,0
97869,0,1,0,0,0,2
97870,0,1,2,1,0,2
97871,0,1,2,1,0,2
97872,0,1,2,0,0,2
97873,1,1,0,0,0,0
97874,1,1,0,2,0,1
97875,0,1,2,0,0,2
97876,1,0,0,2,0,0
97877,1,0,0,1,0,0
97878,0,1,2,0,0,2
97879,0,1,2,0,0,2
97880,0,1,2,2,0,2
97881,1,1,1,0,0,0
97882,1,1,0,0,0,0
97883,0,1,2,1,0,2
97884,0,1,2,1,0,2
97885,0,1,2,1,0,2
97886,1,1,0,0,0,1
97887,1,1,1,0,0,1
97888,0,1,2,0,0,2
97889,1,1,0,1,0,1
97890,0,1,2,0,0,2
97891,1,0,0,0,0,0
97892,1,0,0,2,0,0
97893,0,1,2,0,0,2
97894,1,0,0,2,0,0
97895,0,1,2,0,0,2
97896,0,1,2,0,0,2
97897,1,1,0,0,0,0
97898,0,1,0,1,0,2
97899,1,1,0,0,0,1
97900,1,1,0,0,0,1
97901,1,1,0,0,0,1
97902,0,1,2,0,0,2
97903,0,1,2,0,0,2
97904,1,1,0,1,0,0
97905,0,1,2,0,0,2
97906,0,1,2,0,0,2
97907,1,1,0,0,0,1
97908,0,1,2,0,0,2
97909,0,1,2,0,0,2
97910,0,1,2,1,0,2
97911,0,1,2,0,0,2
97912,1,1,0,1,0,1
97913,1,1,1,0,0,1
97914,0,1,2,1,0,2
97915,1,0,0,2,0,0
97916,1,1,1,0,0,0
97917,0,1,2,0,0,2
97918,0,1,0,0,0,2
97919,1,1,0,0,0,1
97920,1,1,1,1,0,1
97921,1,1,0,0,0,1
97922,1,1,0,0,0,1
97923,0,1,2,0,0,2
97924,0,1,2,0,0,2
97925,0,1,2,0,0,2
97926,1,0,0,1,0,0
97927,1,1,0,0,0,0
97928,0,1,2,1,0,2
97929,1,1,1,1,0,0
97930,0,1,2,0,0,2
97931,0,1,2,0,0,2
97932,1,1,1,0,0,0
97933,1,1,1,0,0,0
97934,0,1,2,0,0,2
97935,1,0,0,2,0,0
97936,1,1,0,0,0,0
97937,0,1,2,0,0,2
97938,1,1,0,0,0,1
97939,0,1,2,0,0,2
97940,1,1,0,1,0,1
97941,0,1,2,0,0,2
97942,1,1,0,0,0,0
97943,0,1,2,0,0,2
97944,1,1,0,0,0,1
97945,0,1,2,0,0,2
97946,1,1,1,0,0,1
97947,1,1,1,0,0,0
97948,0,1,2,0,0,2
97949,1,1,1,0,0,1
97950,1,1,0,1,0,1
97951,0,1,2,1,0,2
97952,0,1,0,1,0,2
97953,0,1,2,0,0,2
97954,0,1,2,0,0,2
97955,0,1,2,0,0,2
97956,0,1,2,0,0,2
97957,1,1,1,1,0,1
97958,1,1,0,0,0,0
97959,0,1,0,0,0,2
97960,1,1,1,0,0,1
97961,1,1,0,0,0,1
97962,1,1,0,0,0,0
97963,0,1,2,0,0,2
97964,1,1,0,0,0,0
97965,1,1,1,0,0,1
97966,0,1,2,0,0,2
97967,0,1,2,1,0,2
97968,1,1,0,0,0,1
97969,0,1,2,1,0,2
97970,1,1,0,0,0,1
97971,1,1,0,0,0,0
97972,0,1,2,0,0,2
97973,0,1,2,1,0,2
97974,0,1,2,0,0,2
97975,0,1,2,0,0,2
97976,1,1,0,1,0,0
97977,0,1,2,0,0,2
97978,1,1,1,1,0,1
97979,0,1,0,0,0,2
97980,0,1,2,0,0,2
97981,1,1,0,0,0,0
97982,0,1,2,1,0,2
97983,0,1,2,0,0,2
97984,0,1,2,0,0,2
97985,0,1,2,0,0,2
97986,1,1,0,0,0,1
97987,1,1,1,1,0,1
97988,0,1,2,1,0,2
97989,1,1,0,1,0,1
97990,1,1,0,0,0,1
97991,0,1,2,1,0,2
97992,1,1,0,0,0,1
97993,0,1,2,1,0,2
97994,0,1,2,0,0,2
97995,0,1,2,0,0,2
97996,1,0,0,2,0,0
97997,1,1,0,0,0,1
97998,0,1,2,1,0,2
97999,1,1,1,0,0,1
98000,0,1,0,0,0,2
98001,1,0,1,2,0,0
98002,0,1,2,0,0,2
98003,0,1,2,0,0,2
98004,0,1,2,1,0,2
98005,1,1,1,0,0,1
98006,0,1,0,1,0,2
98007,0,1,2,1,0,2
98008,1,1,0,0,0,1
98009,0,1,2,0,0,2
98010,1,1,0,0,0,1
98011,0,1,0,0,0,2
98012,0,1,1,1,0,2
98013,1,0,0,2,0,0
98014,1,0,0,2,0,0
98015,1,0,0,2,0,0
98016,1,1,1,1,0,1
98017,0,1,2,0,0,2
98018,0,1,2,0,0,2
98019,0,1,2,1,0,2
98020,1,1,0,0,0,1
98021,1,1,0,0,0,1
98022,0,1,2,0,0,2
98023,1,1,0,2,0,1
98024,1,1,1,0,0,1
98025,1,1,0,1,0,1
98026,0,1,2,0,0,2
98027,0,1,0,1,0,2
98028,0,1,2,0,0,2
98029,0,1,2,0,0,2
98030,1,1,0,0,0,1
98031,0,1,2,0,0,2
98032,1,1,1,0,0,1
98033,1,1,0,0,0,0
98034,1,1,1,0,0,1
98035,0,1,1,1,0,2
98036,1,1,0,0,0,1
98037,1,1,0,0,0,0
98038,0,1,2,0,0,2
98039,1,0,0,0,0,0
98040,1,1,0,0,0,1
98041,1,1,0,1,0,1
98042,1,1,0,0,0,1
98043,0,1,1,1,0,2
98044,0,1,2,0,0,2
98045,1,1,0,0,0,0
98046,1,1,0,1,0,1
98047,1,1,0,1,0,1
98048,1,1,1,0,0,1
98049,0,1,0,0,0,2
98050,0,1,2,1,0,2
98051,0,1,2,0,0,2
98052,1,1,1,0,0,1
98053,0,1,2,0,0,2
98054,0,1,2,1,0,2
98055,0,1,0,0,0,2
98056,0,1,2,0,0,2
98057,1,1,0,0,0,0
98058,1,1,0,0,0,1
98059,0,1,2,1,0,2
98060,0,1,2,0,0,2
98061,0,1,2,0,0,2
98062,1,0,1,2,0,0
98063,1,1,1,0,0,0
98064,1,0,0,2,0,0
98065,1,1,0,0,0,1
98066,0,1,2,0,0,2
98067,0,1,0,0,0,2
98068,0,1,1,0,0,2
98069,1,1,1,0,0,0
98070,1,1,0,0,0,1
98071,1,1,0,0,0,1
98072,0,1,2,0,0,2
98073,1,1,0,0,0,1
98074,0,1,2,1,0,2
98075,0,1,2,0,0,2
98076,0,1,2,0,0,2
98077,0,1,2,0,0,2
